link,title,snippet,date,source,content
https://www.aninews.in/news/national/general-news/patna-ahmedabad-indigo-flight-diverted-to-indore-due-to-medical-emergency20240329171325,Patna-Ahmedabad IndiGo flight diverted to Indore due to medical emergency,"An IndiGo flight, which operated from Patna to Ahmedabad, was diverted to 
Indore due to a medical emergency on board.",7 hours ago,ANI News,"ANI | Updated: Mar 29, 2024 17:13 IST New Delhi [India], March 29 (ANI): An IndiGo flight, which operated from Patna to Ahmedabad, was diverted to Indore due to a medical emergency on board.The crew on flight number 6E-178 assisted the unwell passenger, the airline said.""Prioritising his well being, the captain diverted the flight en route. On arrival, the passenger was referred for further treatment. Any inconvenience caused to other passengers is regretted,"" the airline said in the brief statement.Further details, including name and address, about the unwell passenger was not known at the time of filing this report. (ANI) IndiGo civil aviation medical emergency Last rites of gangster-turned-politician Mukhtar Ansari to be performed tomorrow Updated: Mar 29, 2024 18:36 IST UP: Mukhtar Ansari's body brought out of hospital; being taken to Ghazipur Updated: Mar 29, 2024 11:33 IST HC stays opening of liquor vend on Gurudwara plea, issues notice to Delhi govt Updated: Mar 29, 2024 10:10 IST ""Was unwell, not being given treatment,"" alleges Mukhtar Ansari's elder brother Updated: Mar 29, 2024 00:10 IST Jailed gangster-turned-politician Mukhtar Ansari dies of cardiac arrest in hospital Updated: Mar 28, 2024 18:51 IST Medical college sexual harassment case: Delhi LG alleges file for removal of accused principal held up by CM Kejriwal Updated: Mar 28, 2024 10:09 IST India Coast Guard evacuates ailing man from tugboat off Gujarat coast copyrights © aninews.in | All rights Reserved"
https://www.peepingmoon.com/entertainment-news/news/74645/Kriti-Sanon-unveils-biggest-ticket-booking-poster-in-Indore.html,Kriti Sanon unveils biggest ticket booking poster in Indore,"Kriti Sanon is all set for her upcoming film Crew which will also feature 
Kareena Kapoor Khan and Tabu alongside the actress.",1 day ago,Peepingmoon.com,"Kriti Sanon unveils biggest ticket booking poster in Indore Kriti Sanon is all set for her upcoming film Crew which will also feature Kareena Kapoor Khan and Tabu alongside the actress. As just one day is left until the release of the much anticipated film, the excitement among the audience is brimming. Now, as the promotions for the film are on, Kriti recently interacted with 50 trainee air hostesses in Indore and unveiled the biggest ticket booking poster at the event along with them. Directed by Rajesh A. Krishnan, the film is produced by Balaji Telefilms and Anil Kapoor. It will also feature Diljit Dosanjh and Kapil Sharma. load More 22 hours ago 22 hours ago 22 hours ago 15 days ago 24 days ago 8 days ago 8 days ago 18 days ago 14 days ago © Copyright document.write(new Date().getFullYear()) Clapping Hands Private Limited."
https://timesofindia.indiatimes.com/city/indore/iim-i-signs-2-mous-for-academic-excellence/articleshow/108832288.cms,IIM-I signs 2 MoUs for academic excellence,"Indore: Indian Institute of Management (IIM), Indore signs two tri-partite 
memorandum of understanding (MoU) with the Indian Institute of...",1 day ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/indore/indore-gair-2024-4000-cops-to-maintain-security,"Indore Gair 2024: 4,000 Cops To Maintain Security","Indore (Madhya Pradesh): Tight security arrangements are being put in place 
for the traditional Gair that will be taken out on Saturday.",23 hours ago,Free Press Journal,"Indore (Madhya Pradesh): Tight security arrangements are being put in place for the traditional Gair that will be taken out on Saturday. A total of 4,000 police personnel along with hi-tech camera surveillance system and drone patrolling will keep a watch on the entire route. Chief Minister Mohan Yadav will also participate in the Gair. ACP (Law and order) Amit Singh on Thursday reviewed the arrangements at a meeting of police officials and gave necessary instructions to them to ensure proper security throughout the Gair. The police have set up several watch towers along the Gair route to keep a watch and to take immediate action in case of any public nuisance in the area. Police will also be present as part of the procession in civil dress to check any ruckus and take appropriate action. Dedicated squad for women protection A dedicated squad will be in place to ensure that women are not subject to any kind of mistreatment. “No one would be allowed to apply colour on women without their consent and any such miscreant who does so will be captured and action will be taken against them,” said ACP Singh. There will also be a help centre to assist people and to handle any emergency. “Our strength is our police constables, ASI, inspectors and other staff which is deployed at field. Indore police is well versed with handling such events and they know how to manage Gair,” ACP Singh."
https://www.freepressjournal.in/indore/indore-guest-scholars-get-up-to-10-year-age-relaxation-in-assistant-prof-exam,"Indore: Guest Scholars Get Up To 10-Year Age Relaxation In Assistant Prof 
Exam","The latest development comes alongside the release of the new schedule for 
the assistant professor recruitment examination-2022 by MPPSC.",23 hours ago,Free Press Journal,"Indore (Madhya Pradesh): Citing an order from the general administration department, the Madhya Pradesh Public Service Commission (MPPSC) has announced a maximum relaxation of 10 years in the age limit for guest scholars applying for the assistant professor recruitment examination-2022. This relaxation applies specifically to guest scholars serving against vacant posts in government colleges. Additionally, guest scholars with teaching experience will receive age-limit relaxation corresponding to the number of years of teaching experience, with a cap of ten years. The latest development comes alongside the release of the new schedule for the assistant professor recruitment examination-2022 by MPPSC. According to the schedule, the examination will be conducted in three phases. The first phase, encompassing eight subjects, is set to take place on June 9. Following this, the second phase examination for another eight subjects is scheduled for August 4, while the final phase examination, covering 20 subjects, will be held on November 17. To facilitate the application process, MPPSC has announced the commencement of online registration from April 5. Interested candidates can apply without a late fee until April 13, with an extended deadline of April 20 available for a late fee of Rs 3,000. Moreover, candidates have the option to apply until April 30 with a late fee of Rs 25,000. Notably, applications are also invited for the positions of sports officer and librarian. With a total of 1,669 posts available for assistant professors, the distribution of posts across subjects varies. English leads the count with 200 posts, followed by botany with 126 posts and commerce with 124 posts. Other subjects such as Chemistry, Economics, Hindi, and History also have significant vacancies. Subject wise vacancies - English 200 - Botany - 126 - Commerce 124 - Chemistry 160 - Hindi 116 - Economics 104 - History 77 -Home Science 42 - Geography 23 - Law- 29 PSC released revised calendar MP PSC released the revised calendar of several exams on Thursday. The interview schedule will be released separately later. MPPSC releases revised exam calendar Name of Exam Date of Exam State Forest Service Main Exam 2023 June 30 Assistant Director Village Industries (Handloom)-2023 July 14 Mining Officer/Assistant Geologist-2023 August 25 State Service Main Exam-2024 Sept 9 to Sept 14 Mines Inspector Exam-2023 September 29 State Forest Service Main Exam-2024 October 6 Assistant Registrar December 8 State Eligibility Test 2024 December 15"
https://timesofindia.indiatimes.com/city/indore/orphanage-horror-hung-upside-down-branded-with-hot-iron/articleshow/106971257.cms,"Indore orphanage horror: FIR says kids stripped & clicked, hung upside 
down, branded with hot iron","Tales of torture tumbled out of children aged between four and 14 years at 
an orphanage in Indore when a government team carried out a...","Jan 19, 2024",Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/bhopal/lok-sabha-elections-mp-congress-pushes-weak-fighters-in-poll-ring-bhopal-indore-balaghat-voters-barely-acquainted-with-candidates,"Lok Sabha Elections: MP Congress Pushes Weak Fighters In Poll Ring; Bhopal, 
Indore, Balaghat Voters Barely","Those who have so far been given tickets indicate that the party has tried 
to put up a little fight in some seats.",4 days ago,Free Press Journal,"Bhopal (Madhya Pradesh): The Congress has so far announced 22 candidates for 29 Lok Sabha seats in the state. As the Congress has given one seat to its alliance partner, the Samajwadi Party, it is yet to declare contestants for six more constituencies. Those who have so far been given tickets indicate that the party has tried to put up a little fight in some seats. But in a few constituencies, the Congress contenders seem weaker than their BJP counterparts. As many Congress candidates are confined only to their assembly seats, they are encountering a major problem – the voters in the Lok Sabha constituencies hardly recognise them. The candidates, like Arun Shrivastava (Bhopal), Akshay Kanti Bam (Indore), Samrat Saraswat (Balaghat), Guddu Raja Bundela (Sagar), Rajendra Malviya (Dewas), Porlal Kharte (Khargone), Pankaj Ahirwar (Tikamgarh) and Radheyshyam Muwel (Dhar), are among those Lok Sabha candidates considered weaker than their rivals. The Congress will put its strength behind these candidates. Some of these candidates were seeking tickets for the assembly election. But as their names did not figure in the survey conducted to select candidates for the assembly election, they were not made candidates. Apart from that, there were other political reasons for not giving them tickets. The voter-candidate gap The Congress has fielded them, for it lacked contestants for the Lok Sabha election, but the problem they are encountering is that they voters do not know them. Arun Shrivastava was president from rural area in Bhopal. He is well-known among the Congress workers in the rural area, but he does not have control over the partymen of the city unit. Bam is also facing the same problem. Before the assembly election he sought a ticket from the constituency number four in Indore, but he did not get it. Now he has been asked to contest the Lok Sabha election. The voters of Indore are not acquainted with him. Bundela, who is contesting from Sagar, is not a native of Madhya Pradesh. He wanted a ticket from the Khurai assembly constituency. Instead of giving him a ticket for the assembly election, Bundela has been asked to fight the Lok Sabha election. Saraswat is a member of the Balaghat district Panchayat. Once his father was an MLA. He has some popularity in the rural areas of Balaghat, but the urban voters are barely acquainted with him. Muwel, who has been given a ticket for the Lok Sabha election from Dhar, sought a ticket from the Manawar assembly constituency. Likewise, candidate for the Tikamgarh Lok Sabha constituency, Ahirwar, was seeking a ticket from Jatara assembly constituency. But because these three candidates were considered weak, they were not given tickets. Against this backdrop, the party may have to work harder for these candidates."
https://timesofindia.indiatimes.com/city/indore/leopard-rescued-from-rrcat-indores-wildlife-encounter/articleshow/108535995.cms,"Leopard rescued from RRCAT, another may still be on campus","Read about the dramatic rescue of a leopard from RRCAT campus in Indore. 
Stay updated on the latest wildlife encounters in the city.",2 weeks ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/indore/indore-iit-indore-plans-big-for-ujjain-campus-in-next-5-years,Indore: IIT Indore Plans Big For Ujjain Campus In Next 5 Years,"Indore (Madhya Pradesh): After opening a prelude centre in Ujjain this 
month, IIT Indore has made big plans for technology development in...",3 days ago,Free Press Journal,"Indore (Madhya Pradesh): After opening a prelude centre in Ujjain this month, IIT Indore has made big plans for technology development in the ancient town for the next five years. Though it is still to get land for its satellite campus project named Deep Tech Research Laboratories & Discovery Centre, IIT Indore has started its operations by setting up Centre for Experiential Learning on Innovation, Technology and Entrepreneurship (C-ELITE) in the Mahakal town. This C-ELITE will be merged with the satellite campus when IIT Indore would get 100 acres in Ujjain and construction activity is done on it. ""IIT Indore will be developing 250 new technologies in 5 years. Through Lab-to-Market programme, it is envisioned to incubate 150 ideas and convert at least half of them to be market ready. In addition, the campus will have degree programmes, executive programmes, and skill development programmes. It is also planned to train 2,500 personnel in deep technology in 5 years. The campus will have 05 conference halls, 15 digital classrooms, Administrative Building, Residential & Hostel complexes. Thus, it will serve as a hub for cutting-edge research, interdisciplinary collaboration, and the nurturing of talent that will contribute to the nation's progress,"" IIT Indore said in a press release. The prelude centre is housing three labs including Makers’ Space, Heritage and Innovation Centre in Astronomy and Space Engineering (HICASE) and Laser Engineering. Makerspace Laboratory will provide an enabling physical environment for young engineering students to go hands-on and give form and expression to their innovative and creative minds. The objective is to empower students to take systems apart, examine the component parts, and rebuild the original systems. It will also help students to put together new systems, to convert creative ideas into actual engineering products. HICASE will be one of the first of its kind to use the best of ancient and modern worlds to enlighten young minds. The aspects covered in this centre are Astronomical Heritage, Space Science Education Hub and Skill Development Centre, Data Intensive Computing & Analytics Laboratory and Startup and Innovation in Device Technology related to Astronomy and Space Research. The Laser Engineering lab will provide hands-on experience to the student and faculty in designing the laser system for different customised requirements in the industries. The lab includes laser-based GI Index Printing on Textiles to print Bagh logo for geographical indexing on the textile’s products and wood carving, Laser Michelson Interferometry in high-precision distance and thickness measurements using the laser beam, Laser Engraving and 3D Printing, Opto-Mechatronics System which will give a glimpse on laser beam steering in nano to micro level and Photoacoustic System for Health Monitoring for screening early-stage cancer diagnosis."
https://www.freepressjournal.in/indore/iim-indore-pioneers-global-collaborations-with-two-tripartite-mous,IIM Indore Pioneers Global Collaborations With Two Tripartite MoUs,"The first MoU was signed among IIM Indore, IIT Indore and the University of 
Denver (DU).",2 days ago,Free Press Journal,"Indore (Madhya Pradesh): Indian Institute of Management Indore continues to forge new frontiers in academic collaboration and global engagement with the signing of two tripartite Memoranda of Understanding (MoUs). These MoUs, signed on Wednesday mark a significant step towards fostering academic excellence, promoting cross-cultural exchange, and advancing scholarship on an international scale. The first MoU was signed among IIM Indore, IIT Indore and the University of Denver (DU). This pact was inked by IIM Indore director Prof Himanshu Rai, DU provost and executive vice chancellor Prof Mary Clark and IIT Indore director Prof Suhas S Joshi. Rai said that the current tri-party collaboration represents a significant advancement, particularly in integrating technology and management disciplines. ""This collaboration is a step ahead, blending the expertise of three prestigious institutions to offer joint programmes and conduct research at the intersection of technology and management. It promises to provide students with unparalleled learning experiences and prepare them for the evolving demands of the global workforce,"" he added. Clark emphasised the benefits of joint research endeavours and collaborative projects. ""By facilitating joint research endeavours, student exchanges, and collaborative projects, we aim to cultivate a vibrant academic ecosystem that nurtures innovation and excellence,"" she affirmed. She said that the combined expertise of IIT Indore and IIM Indore creates a unique opportunity for students to engage in cutting-edge research and gain insights from diverse perspectives, ultimately enhancing their academic and professional growth. Joshi said that this collaboration exemplifies their dedication to promoting mutual understanding and knowledge exchange among leading academic institutions worldwide. He underscored the importance of cross-disciplinary collaborations in addressing global challenges and advancing scholarship. ""Through interdisciplinary research and knowledge-sharing, we aspire to drive impactful solutions that benefit society at large,"" he remarked. The second MoU was signed by Rai, Clark and AIIMS Bhopal executive director Dr Ajai Singh. Rai emphasised the significance of IIM Indore's expansion into collaboration with a medical institute, stating that it marks a pivotal moment for both academia and the medical field. ""By joining forces with AIIMS Bhopal, we are poised to explore interdisciplinary research avenues at the intersection of management and healthcare,"" he remarked. Clark highlighted the inclusion of Collaborative Online International Learning (COIL) projects in the MoU, underscoring the commitment to leveraging digital platforms for global learning experiences. Singh mentioned that this partnership signifies a convergence of expertise from diverse fields, enabling us to adapt to the latest management practices in the medical field. ""This partnership not only strengthens academic collaboration but also fosters cross-cultural understanding and innovation in academic and medical fields,"" he affirmed. The agreements are valid for a period of five years."
https://timesofindia.indiatimes.com/city/indore/asi-survey-of-bhojshala-complex-to-start-today/articleshow/108693955.cms,Madhya Pradesh: ASI survey of Bhojshala complex to start today,"ASI begins scientific survey of Bhojshala temple-mosque complex in MP's 
Dhar district as per court order. The site, revered by Hindus and...",1 week ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.ndtv.com/india-news/angry-at-woman-not-talking-to-him-indore-man-sets-her-flat-on-fire-cops-4999953,"Angry At Woman Not Talking To Him, Indore Man Sets Her Flat On Fire: Cops","A man was arrested in Indore in Madhya Pradesh on Monday for allegedly 
setting ablaze the flat of a woman who had stopped talking with him,...",1 month ago,NDTV,"He had also issued threats to her over phone, police said (Representational) A man was arrested in Indore in Madhya Pradesh on Monday for allegedly setting ablaze the flat of a woman who had stopped talking with him, a police official said. Tarun Dhaketa (32) broke into the woman's locked flat on the night of February 3 when she had gone to attend a birthday party, Kanadia police station in charge KP Yadav said. ""He set the flat on fire. The blaze was doused by fire brigade and police personnel. Dhaketa's act was caught on CCTV. The 34-year-old woman is a widow and knew him. However, she stopped talking to him some time ago,"" the official said. window._rrCode = window._rrCode || [];_rrCode.push(function(){ (function(v,d,o,ai){ai=d.createElement(""script"");ai.defer=true;ai.async=true;ai.src=v.location.protocol+o;d.head.appendChild(ai);})(window, document, ""//a.vdo.ai/core/v-ndtv/vdo.ai.js""); }); ""He was angry at her for this. Dhaketa informed her after he set the flat on fire. He had also issued threats to her over phone,"" Mr Yadav added. PromotedListen to the latest songs, only on JioSaavn.com He was charged under Indian Penal Code sections 457 (trespassing into premises by breaking into at night) and 436 (malignant use of inflammable substance with intent to burn down a building), Mr Yadav said. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India and around the world. Watch Live News: Follow Us: ................................ Advertisement ................................"
https://timesofindia.indiatimes.com/city/indore/man-2-kids-found-hanging-from-tree-in-mp-village/articleshow/108228813.cms,"Man, 2 kids found hanging from tree in MP village","Prakash Banjara and his children Suman and Vishal were found dead in Rundi 
village. The cause of death is being investigated.",3 weeks ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://timesofindia.indiatimes.com/city/indore/construction-of-four-flyovers-at-major-squares-in-indore/articleshow/108506487.cms,Work on four flyovers to be started in next 2-3 days,"Indore: Indore district administration has directed officials concerned to 
begin construction of flyovers at four major squares - Satya Sai...",2 weeks ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://timesofindia.indiatimes.com/city/indore/govt-seeks-tech-support-collaboration-with-isro/articleshow/108660563.cms,"Govt seeks tech support, collaboration with ISRO","Indore: Madhya Pradesh govt has sought very high resolution satellite data 
and technical support for integrating the NavIC navigation in...",1 week ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://timesofindia.indiatimes.com/city/indore/youth-booked-for-unnatural-sex-rape-blackmail/articleshow/108339469.cms,"Youth booked for unnatural sex, rape & blackmail","A case has been registered against a youth for unnatural sex, rape, and 
blackmail. The accused allegedly blackmailed the complainant and...",3 weeks ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/bhopal/mp-weather-update-heatwave-hits-bhopal-rain-likely-in-indore-chhatarpur-more,"MP Weather Update: Heatwave Hits Bhopal, Rain Likely In Indore, Chhatarpur 
& More","This could bring light rainfall to 29 districts in the state, including 
Gwalior and Jabalpur.",1 day ago,Free Press Journal,"Bhopal (Madhya Pradesh): Weather conditions are shifting in state, with several districts experiencing scorching heat since Thursday morning. Places like Mandsaur, Neemuch, Ratlam, and Damoh are under a heatwave, while clouds are looming over cities like Indore, Chhatarpur, Satna, Maihar, and Rewa due to a western disturbance and a trough line. Another western disturbance is expected to become active from March 29 onwards. This could bring light rainfall to 29 districts in the state, including Gwalior and Jabalpur. According to weather experts, the current western disturbance is active, along with a trough line, resulting in cloud cover across the state. Similar conditions are expected on March 28-29. The impact of another western disturbance on March 29 could affect eastern and central parts of the state on March 30 and 31. Meteorologists predict a farewell to March with weather changes, including clouds and rainfall. If it rains, this will be the third consecutive month with such weather shifts. On March 30-31, Vidisha, Rajgarh, Betul, Guna, Ashoknagar, Shivpuri, Datia, Singrauli, Sidhi, Rewa, Mauganj, Satna, Dindori, Jabalpur, Narsinghpur, Chhindwara, Seoni, Mandla, Balaghat, Panna, Damoh, Sagar, Chhatarpur, Tikamgarh, Niwari, Maihar, and Parhuna may experience light rainfall. On March 31, Singrauli, Sidhi, Rewa, Mauganj, Satna, Shahdol, Umaria, Dindori, Chhindwara, Seoni, Mandla, Balaghat, Panna, Chhatarpur, Maihar, and Parhuna may witness cloudy skies and rainfall."
https://timesofindia.indiatimes.com/city/indore/pm-modi-interacts-with-indores-narendra-news-article/articleshow/108476883.cms,When PM Modi interacted with Indore’s Narendra,"Indore: Prime Minister Narendra Modi, who on Wednesday inaugurated 'PM 
SURAJ National Portal' - a nationwide outreach programme for credit...",2 weeks ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/bhopal/mp-weather-update-over-30-districts-including-bhopal-indore-jabalpur-to-experience-weather-change-from-march-30,"MP Weather Update: Over 30 Districts Including Bhopal, Indore & Jabalpur To 
Experience Weather Change From","Tuesday witnessed the impact of rising temperatures in several districts 
before the onset of light rainfall and cloud cover.",2 days ago,Free Press Journal,"Bhopal (Madhya Pradesh): The weather changes are anticipated across half of Madhya Pradesh on March 30. The weather experts said that cities including Bhopal, Indore, Gwalior, Jabalpur, Ujjain, and 32 other districts are likely to experience varying weather patterns ranging from scattered showers to cloudy skies. This change in the weather will be due to the activation of a Western Disturbance (WD) expected to become active from March 29. Notably, one western disturbance is active in the state, affecting districts like Chhatarpur, Satna, Maihar, and Rewa, causing a slight decrease in daytime temperatures. Tuesday witnessed the impact of rising temperatures in several districts before the onset of light rainfall and cloud cover. Damoh recorded a daytime temperature of 40.2 degrees Celsius for the first time this season. Similarly, Narmadapuram, Ratlam, and Dhar recorded temperatures exceeding 39 degrees Celsius. Ujjain recorded highest temperature In major cities, Ujjain experienced the highest temperature at 38.5 degrees Celsius. Bhopal recorded 37.3 degrees Celsius, Indore 37.5 degrees Celsius, Gwalior 36.5 degrees Celsius, and Jabalpur 36.2 degrees Celsius. Pachmarhi remained coolest Other districts such as Naugaon, Shivpuri, Umaria, and Guna witnessed temperatures exceeding 37 degrees Celsius. Meanwhile, Khajuraho, Shajapur, Khandwa, Betul, Mandla, and Khargone recorded temperatures of 38 degrees Celsius or higher. Pachmarhi remained the coolest at 32.8 degrees Celsius. According to the Bhopal Weather Center, forecasts for the next four days suggest potential weather changes in Bhopal, Vidisha, Raisen, Sehore, Rajgarh, Narmadapuram, Indore, Ujjain, Dewas, Shajapur, Mandsaur, Neemuch, Guna, Ashoknagar, Shivpuri, Gwalior, Datia, Bhind, Morena, Sheopur kalan, Singrauli, Rewa, Mauganj, Jabalpur, Narsinghpur, Seoni, Panna, Damoh, Sagar, Chhatarpur, Tikamgarh, and Niwari districts."
https://timesofindia.indiatimes.com/city/indore/655-kg-cannabis-worth-1cr-seized-2-nabbed/articleshow/108339478.cms,"655 kg cannabis worth ₹1cr seized, 2 nabbed","Narcotics Control Bureau in Indore busted an inter-state drug trafficking 
racket and seized 655 kg of cannabis worth ₹1 crore.",3 weeks ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://timesofindia.indiatimes.com/city/indore/rrcat-briefs-msmes-about-tig-advances/articleshow/108720059.cms,RRCAT briefs MSMEs about TIG advances,"Indore: Raja Ramanna Centre for Advanced Technology (RRCAT) during a one 
day theme meeting on Friday informed local MSMEs about recent...",6 days ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://timesofindia.indiatimes.com/city/indore/fake-abduction-pics-of-girl-friend-circulated/articleshow/108690091.cms,"Fake abduction: Pics of girl, friend circulated","Indore: Kota police team is camping in Indore in search of the 20-year-old 
NEET aspirant and her male friend who orchestrated her abduction...",1 week ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://timesofindia.indiatimes.com/city/indore/indore-stepwell-tragedy-cops-nab-2-temple-trust-members/articleshow/108722594.cms,Indore stepwell tragedy: Cops nab 2 temple trust members,"Indore temple stepwell tragedy arrests made a year later. Trust 
office-bearers arrested for culpable homicide. Protest over lack of 
action...",6 days ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/crime-news/indore-married-woman-stabbed-to-death-by-man,Indore: Married Woman Stabbed To Death By Man,"Indore (Madhya Pradesh): A 35-year-old woman was stabbed to death by a man 
in the Gandhi Nagar area on Saturday evening.",5 days ago,Free Press Journal,"Indore (Madhya Pradesh): A 35-year-old woman was stabbed to death by a man in the Gandhi Nagar area on Saturday evening. It is said that the woman and the accused were sitting on a platform and talking when they had an argument over some issue. The man fled the scene after leaving the scooter at the spot. Additional DCP (zone-1) Alok Sharma said that the deceased has been identified as Zaiba alias Rukhsar, a resident of Khajrana area of the city. She was found injured in the Bada Bangarda area around 5 pm. She was taken to the hospital but could not be saved. Some stab injury was found on her back and a scooter was recovered from the spot. The woman was last seen with the prime suspect named Javed, a resident of Sadar Bazar area. He and a woman were sitting at a place. Police believed that they had an argument over some issue after which Javed stabbed her. However, he was not found on the spot so the police considered him as a prime suspect. The actual situation would be clear after the detention of Javed. Police said that the woman was married to a person in Chandan Nagar but was not staying with her husband. She was in contact with Javed and she was seen with him on Saturday evening. However, no one had seen the stabbing incident. The scooter of the Javed was recovered from the spot and he is being searched by the police."
https://timesofindia.indiatimes.com/city/indore/two-billionaire-ex-mlas-quit-congress-join-bjp/articleshow/108359553.cms,Two billionaire ex-MLAs quit Cong,"Read the latest news about two billionaire former Congress MLAs, Sanjay 
Shukla and Vishal Patel, who have quit Congress and joined BJP.",3 weeks ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
